geoid,pop,gravity_doc,fca_doc,fca60_doc,fca90_doc,2sfca_doc,2sfca30_doc,2sfca60_doc,g2sfca_doc,3sfca_doc,raam_doc,raam30_doc
17031351500,255,16251.262839936351,0.0010465722948156593,0.0009465746967400188,0.0008961701520426068,0.0011501788578460515,0.0018102241666921545,0.0014520516434770047,0.0016789400486960358,0.0010560428401765749,1.016801542758935,1.1220702504326223
17031360200,1443,13593.724320637768,0.00114920597217179,0.0009593506808193028,0.0008970875717547932,0.0010251250318688992,0.0012047584501441784,0.0011474953330050334,0.0012268625347969567,0.0010168469448019251,1.0463974677848953,1.1352003725931108
17031380100,1924,13625.622090814,0.0011380834073362683,0.000956528216033841,0.0008970875717547932,0.0010165193565445504,0.0012250473066947576,0.001150557158491614,0.0012281858036834853,0.0010264060809206182,1.0650099752838864,1.1364777197821845
17031380200,1680,14104.11267869313,0.001114649827974216,0.0009583775248458188,0.0008953614428167242,0.001035149529229351,0.0013512089566275769,0.0011975335300251646,0.0012888012942148665,0.0010764761973225095,1.0543508865873952,1.1590864937861536
17031380500,752,15581.672029615851,0.0010703405090311102,0.0009554014261141911,0.0008970286626645004,0.0011419315568450463,0.001759762138688525,0.0014224282994998872,0.0016010695634316237,0.001062902233755001,1.0394087622040642,1.1276691925239652
17031380700,1243,14246.225843619528,0.0010451670115035235,0.0009501117312253107,0.0008972287293987619,0.001056352240144555,0.001416272735414034,0.0012451087085089962,0.001377166615049178,0.0010254180577217368,1.072541198678026,1.2423883374648275
17031381200,2167,13406.518685730265,0.0011177935858342116,0.0009605969666650206,0.0008970875717547932,0.0010018716344905372,0.0008878193924925853,0.0010781913267113154,0.0011262074443586995,0.0007905243630839865,1.0061992016411283,1.1126968185362056
17031381400,1612,14177.003763129773,0.001100241509803016,0.0009550409426917728,0.0008975890378722369,0.0010407785519342717,0.0013943288368369357,0.0012002830451628987,0.001288035717616185,0.001113828148573922,1.0285968598972,1.1938351125323448
17031381500,237,13798.46174275706,0.0011040943989431016,0.0009519391788049001,0.0008975890378722369,0.0010409859489134519,0.0013275093136508632,0.0012044061038463908,0.001288950083065341,0.0010292787804177166,1.0744671139609472,1.2670624634402934
17031381700,0,13399.651633762474,0.0010930197497361677,0.0009539796225462594,0.0008975890378722369,0.0010407785519342717,0.001308794661653216,0.0012032045444403817,0.0012706736877706628,0.0010018906753142436,,
17031381800,1188,14272.102693651077,0.0010936250509673525,0.0009589782483724598,0.0008953614428167242,0.001036979270405757,0.0012685509231991328,0.0011754556241610533,0.00127939851502254,0.0010061193884692405,1.01410985812899,1.194410843027776
17031381900,1295,15490.317143105098,0.0011595331211290312,0.0009647079793808044,0.0008981244781957008,0.0009871992070002048,0.0009696993365539691,0.001056713647773344,0.0011139198076464353,0.0009049565264762374,0.9881284898257429,1.0551106807130608
17031390100,1268,13518.371236422066,0.0012308131539546206,0.0009617088836687977,0.0008970875717547932,0.0010129564314117912,0.0012318416816584305,0.0011079159502360191,0.0011767992859576238,0.001189377665760638,1.0550709093245314,1.1388597211181717
17031390200,1840,14002.952565091926,0.00119272995889724,0.0009627356045582066,0.0008970875717547932,0.0010269941699888644,0.0013617052908607766,0.001149510658869792,0.001224070714981671,0.0012516329039605183,1.0343475339170791,1.1277963137611584
17031390300,2743,13377.510723113113,0.001190200368032009,0.0009610589368173385,0.0008970875717547932,0.0010011107583494149,0.0011149019878056046,0.0010797293403363535,0.0011451355869850513,0.001106521025357274,1.0429249761760933,1.1618239381239726
17031390400,2934,13918.56292643191,0.0011793260850552032,0.0009630527513220261,0.0008981244781957008,0.0009875865426112818,0.0011321782155188508,0.00108015114809961,0.0011365447327972436,0.0010782374864836029,0.9750479297189116,1.0567503722897635
17031390500,1598,13295.556318720672,0.0012282631702903411,0.0009666371630104236,0.0008981244781957008,0.0009853271098790258,0.0010788676465315534,0.0010508577589573873,0.0010981129270034645,0.0011153868863212112,1.0254327539360553,1.0909986311047357
17031390600,1866,13703.409642230747,0.0011952855966717998,0.0009603297668929635,0.0008970875717547932,0.0010080582198405438,0.0012027515857572252,0.001099070692561321,0.0011747160325568393,0.0011714110491844846,1.016233013857807,1.0499654068361488
17031390700,5592,13963.951753543877,0.001203592879050746,0.0009554603755947684,0.0008975890378722369,0.0010280693769576799,0.0013024372073210837,0.0011514469699628201,0.0012486342639202361,0.0011646923221655223,1.0270594304507263,1.1170594705007795
17031400300,1567,13436.475628239681,0.001078368959297438,0.0009609737112125393,0.0008970875717547932,0.0010031480240162538,0.0010325066150109505,0.001093642885697401,0.0011786978460629903,0.0008818163597674296,1.0354809436481516,1.221029487627277
17031400400,1955,13573.224390101206,0.0010798274322204955,0.0009605062077102152,0.0008981244781957008,0.0010012899859745614,0.0010918024478691164,0.0011323892486925316,0.0011945843031624032,0.0009015193432138025,1.0165872475932616,1.1999899295883998
17031400500,2258,14164.823920414243,0.0010606944811992873,0.0009571034881494753,0.0008953614428167242,0.0010385547086716634,0.001427019566552813,0.001241975800989901,0.001343439869237975,0.0010301974458889825,1.0167653376246344,1.2524747278687827
17031400800,2701,12581.75411297811,0.0010745373259872495,0.0009716350409626199,0.0008990034164399717,0.0009714837742874559,0.0009601221010554875,0.0010552275389574908,0.0010836601221658733,0.0008767747493876329,1.0537836934083307,1.3016656297805187
17031410100,1802,13753.126540663481,0.0011703191544390227,0.0009586027871462101,0.0008970875717547932,0.0010048489348394249,0.001160046029917749,0.0010899911717595825,0.0011770334737257143,0.0011145383422294746,1.0194362360115787,1.142069298720192
17031410200,1443,12998.29913477274,0.0013093914036392317,0.0009718987214504751,0.0008998347535003849,0.0009737260343708453,0.0010434453180439413,0.001022239333194027,0.0010507310203746515,0.001142162436501994,1.0276898222506397,1.0984181748318296
17031410500,2557,14963.279260850004,0.0012261278080430923,0.0009734158107871746,0.0009004146909180377,0.0009491173787191359,0.0009106668904628073,0.0010041665003557565,0.0010243174064305477,0.0009493484494422125,0.9391935770408183,1.008288058503125
17031410600,2327,13575.59673446905,0.001200170491509074,0.0009794992524874125,0.0008990034164399717,0.000964454918412834,0.0009049022389208593,0.0010101822663874695,0.0010389608243859807,0.0009405472121894375,0.974805945607639,1.0584721344156218
17031410700,2154,12769.516715932254,0.0012649044309413424,0.0009744211928079487,0.0009004146909180377,0.0009462557363898631,0.0008640649519955621,0.0009751952305861708,0.0009838513256314923,0.0009801270566706817,1.002698508192534,1.1056187074178168
17031410800,2662,13081.300416440788,0.0012474731894860053,0.0009727593067206046,0.0008990034164399717,0.0009693259006870428,0.0010578831935010892,0.0010261341326610843,0.0010436421239407283,0.0011284969698757501,0.9939923646209852,1.0897304006466746
17031410900,2838,13392.780428509426,0.0011994646166517949,0.0009611871095622068,0.0008981244781957008,0.0009953394956318182,0.0011204230193066812,0.0010722878841323668,0.0011373382225754838,0.0011069295694124666,1.0189562907480825,1.190599266596351
17031411000,3309,14178.878038471343,0.0011685310382288036,0.0009613251383360914,0.0008970875717547932,0.001028808374075096,0.001380033892362636,0.0011538291924093104,0.0012430907871698,0.0012220688257558278,1.0064153566402894,1.1589900450771984
17031411100,2132,13872.177424997868,0.0011870493766994448,0.0009648679800984603,0.0008981244781957008,0.0009875865426112818,0.0011314512135621472,0.00107004352345123,0.0011269785474263064,0.0011009998194645148,0.9640897291964242,1.116627899947534
17031411200,1640,13427.375101266245,0.0012287591495273797,0.000970649553918759,0.0008990034164399717,0.0009693259006870428,0.0010877861653955487,0.0010372860708805914,0.0010683066976666915,0.0011029490327318862,0.9872189511378292,1.1265085991069255
17031420100,1441,12304.35949564645,0.0013408580168092431,0.0009808135929701165,0.0009004146909180377,0.0009435300380881257,0.0008649687507066131,0.0009540448142356778,0.0009590978610937604,0.0009950518347172487,1.0420430688855986,1.224467797995548
17031420200,1723,12096.545077703973,0.0012944147530392905,0.0009785879500740589,0.0009046411444053432,0.0009177720145423488,0.0008101121923525832,0.0009268381275928399,0.0009052902183259383,0.0009733212460330811,1.0217807850015697,1.1838071268748447
17031420300,2488,12649.084128124316,0.0012480973218035752,0.000976522429885844,0.0009040701818435237,0.0009210400629702995,0.000838000456179764,0.0009458022760842816,0.0009324647925957531,0.0009588358851225228,0.9744873757917553,1.1271858191303283
17031420400,1329,13078.722385169154,0.00114621315327264,0.0009780053939193066,0.0009020705480420273,0.0009445769495181654,0.0008633980712122258,0.0009968884613913952,0.0009740331787423604,0.0009304264892087252,0.969161445869923,1.1202954288063112
17031420500,2624,12504.755341119884,0.0011138898068230826,0.0009721202585355914,0.0009004146909180377,0.0009466269424607159,0.0008477283621996988,0.0009991800264846406,0.0009776307715469216,0.0009050264248064192,0.9983254047230681,1.1865942985243725
17031420600,2219,12559.308722640051,0.0010758040219532492,0.0009735645028819269,0.0008990034164399717,0.0009542109914657443,0.000877159318716913,0.0010099590180252438,0.0010114915507022692,0.0008869436687887791,1.0271203442684158,1.2054641680758111
17031420700,3261,12826.640443738335,0.0010794471943606629,0.0009718625302002484,0.0008990034164399717,0.0009693249182807202,0.0009543380500345959,0.0010372995536662892,0.0010779057556371953,0.0008861161366448466,1.0389146366550541,1.255928100496961
17031420800,2213,12302.039284600123,0.0011312642930040933,0.00097625797426724,0.0009026342788790416,0.000936263339628572,0.0008249209839345315,0.000978890870558934,0.0009460456568035582,0.0008996117622149262,1.0003749366338393,1.1791620853232243
17031421200,1380,12048.847769409951,0.0010946418630929137,0.0009758518390904771,0.0009030425959376641,0.0009405609582467336,0.0008592223191777497,0.0009936992424883836,0.0009788216335822287,0.0008477158832458442,1.0717970150483518,1.2860564738944185
17031430101,3689,12299.630312964817,0.0013621172887422007,0.00097949742932207,0.000899767491699648,0.0009486527321931969,0.000857509269086837,0.000965525365389006,0.0009692832208822202,0.0009465332725159262,1.1015428829358054,1.268927913212247
17031430102,2963,12224.815806542545,0.0013995042149369573,0.0009770333821146314,0.000899767491699648,0.0009355740360151372,0.0008499193222549353,0.0009523010683367753,0.0009559537097992401,0.0009590407033618661,1.1320085554240933,1.3018138409526454
17031430200,4680,12244.081991407376,0.0013500815370517923,0.0009816784703215672,0.000899767491699648,0.0009490640702870333,0.0008635489106443087,0.0009643754558142704,0.0009735480534888137,0.0009254170654798137,1.1068293461700591,1.2640855201286259
17031430300,2336,12005.368444003148,0.0012798118587485608,0.0009775673134850046,0.0009030770810905397,0.0009347693083326147,0.0008367977901615901,0.0009698444535769804,0.0009487527097039464,0.0009023314589421088,1.09154516337407,1.327453979560818
